neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
0,20,40.73595,-73.95423,0,90,5,3,1,0
1,1,40.75341,-73.98504,1,422,5,58,1,339
1,9,40.71569,-73.99421,1,250,2,9,1,41
2,56,40.75713,-73.91334,0,99,3,1,2,328
1,2,40.81561,-73.95393,0,65,4,59,1,44
2,46,40.68496,-73.78194,0,55,1,5,4,155
1,19,40.72553,-73.98012,1,149,2,5,1,0
2,56,40.76304,-73.90785,0,45,21,9,1,58
4,57,40.81645,-73.86355,0,40,3,10,2,156
0,20,40.72228,-73.94817,0,135,2,2,1,0
4,72,40.83257,-73.91245,2,45,1,0,1,0
1,30,40.84566,-73.93998,1,75,3,3,1,0
1,2,40.80099,-73.95105,1,200,1,0,1,0
0,17,40.65457,-73.97512,1,145,3,1,1,0
1,26,40.74294,-73.98137,1,160,1,5,1,0
0,16,40.68117,-73.97785,0,100,3,81,2,42
2,183,40.6622,-73.73135,0,58,1,45,2,84
0,16,40.68265,-73.97754,0,120,3,5,2,0
2,56,40.7623,-73.91645,0,80,2,26,2,364
1,30,40.83636,-73.94487,0,65,2,81,1,11
0,29,40.67935,-73.9723,1,115,2,7,1,0
1,28,40.77981,-73.96031,1,220,30,0,33,334
1,28,40.78098,-73.95854,1,225,30,0,33,315
2,63,40.7281,-73.84886,1,100,2,18,1,0
1,28,40.78015,-73.95852,1,225,30,0,33,346
1,45,40.80246,-73.95972,1,245,2,57,1,54
0,15,40.67785,-73.95086,1,80,2,85,1,272
0,24,40.66174,-73.95496,0,110,2,43,2,182
1,2,40.80344,-73.95513,1,183,2,3,1,37
2,85,40.69514,-73.74902,0,55,1,97,1,354
1,8,40.79796,-73.97255,1,250,2,1,1,0
0,20,40.73658,-73.95418,1,275,2,0,1,0
0,29,40.67729,-73.96535,0,120,5,37,1,135
1,14,40.74039,-74.00029,0,89,2,1,1,0
0,35,40.62365,-73.93171,1,100,3,17,1,89
0,21,40.69653,-73.91492,0,59,3,29,1,63
0,12,40.71591,-73.95513,0,50,4,56,4,8
4,66,40.85751,-73.90805,0,45,3,12,5,365
0,6,40.69332,-73.95085,0,50,1,1,2,0
2,129,40.69621,-73.8502,0,49,2,8,2,96
1,2,40.81867,-73.95293,0,55,2,80,1,0
2,162,40.75015,-73.85961,1,69,2,166,2,140
0,38,40.68592,-73.98181,1,275,1,7,1,129
1,30,40.84381,-73.9385,1,125,2,4,1,0
1,4,40.79398,-73.94159,1,300,2,14,1,179
0,20,40.72917,-73.95131,1,145,30,44,1,205
1,19,40.72945,-73.97987,1,170,30,136,1,291
2,56,40.76064,-73.92481,1,95,30,48,5,217
1,28,40.77123,-73.95041,1,243,30,0,33,284
1,19,40.73105,-73.98195,1,150,30,48,5,199
2,44,40.7025,-73.90985,0,23,1,0,1,0
0,12,40.71353,-73.96453,0,60,3,1,1,0
1,43,40.70849,-74.01486,1,181,30,0,33,329
0,15,40.67139,-73.93131,0,70,5,11,7,278
1,2,40.80671,-73.95382,0,53,3,5,2,89
1,7,40.76697,-73.99134,0,130,1,74,1,157
1,1,40.76114,-73.97596,1,350,30,1,4,151
4,142,40.835,-73.91114,0,60,4,30,2,179
4,80,40.83497,-73.9189,0,35,7,32,1,50
2,56,40.76271,-73.92213,1,179,3,5,1,0
0,15,40.67302,-73.93143,0,65,4,17,7,303
0,15,40.67064,-73.9476,0,75,4,2,1,0
0,12,40.70732,-73.94385,1,90,2,13,1,6
1,11,40.73145,-74.00184,0,114,1,10,1,0
2,37,40.75918,-73.82922,1,111,3,22,1,96
2,183,40.66183,-73.72943,0,58,1,65,2,84
2,49,40.77691,-73.92662,1,95,3,6,1,15
1,52,40.73127,-73.99939,1,220,1,1,1,0
0,12,40.71725,-73.9438,0,99,5,15,3,0
0,22,40.64706,-73.96057,0,93,30,1,1,0
0,12,40.7069,-73.95372,0,55,5,61,1,53
1,9,40.71364,-73.99153,0,50,1,42,4,257
1,26,40.7451,-73.97915,1,308,30,0,232,156
0,135,40.62499,-74.01684,1,150,1,69,1,127
0,21,40.69813,-73.91991,0,35,7,1,1,0
1,28,40.78539,-73.95056,1,150,2,13,1,0
0,6,40.68328,-73.93719,1,75,2,20,1,0
1,8,40.78717,-73.96806,1,150,1,24,1,27
1,2,40.81643,-73.94042,0,65,3,84,1,205
0,20,40.71986,-73.95344,1,350,6,0,1,0
0,33,40.6802,-73.99739,1,125,1,117,1,15
4,88,40.90356,-73.84172,0,59,1,11,1,35
1,19,40.72737,-73.98815,0,140,2,0,1,0
0,100,40.63295,-73.89202,0,75,2,19,3,331
0,20,40.72393,-73.95347,1,184,2,0,2,0
0,6,40.69211,-73.95496,1,125,1,61,1,113
1,5,40.74814,-73.97554,1,175,30,1,50,365
1,5,40.74844,-73.97694,1,367,30,1,50,358
0,22,40.64108,-73.96378,0,75,2,25,4,0
1,28,40.77426,-73.94893,1,80,5,0,1,0
0,82,40.58102,-73.95782,1,137,2,2,5,350
1,14,40.74821,-74.0018,0,95,1,17,1,0
2,180,40.71768,-73.77308,0,125,3,0,1,363
1,19,40.72411,-73.97826,0,150,3,103,4,94
0,21,40.69566,-73.91314,1,115,1,22,1,0
2,63,40.73715,-73.84792,0,45,5,18,2,80
4,72,40.82638,-73.92225,0,55,1,46,1,46
0,6,40.69102,-73.94898,1,180,4,2,1,0
2,44,40.6988,-73.90725,0,55,2,0,1,0
1,4,40.7954,-73.94926,0,99,2,56,1,14
1,14,40.7469,-73.99494,1,200,2,40,1,288
0,6,40.68071,-73.91873,1,70,1,15,1,0
0,33,40.68332,-73.99084,1,125,5,40,1,88
1,28,40.76117,-73.96104,1,150,7,5,1,25
1,2,40.8062,-73.95528,1,164,2,11,1,18
2,56,40.76059,-73.92168,0,101,1,0,1,0
0,12,40.71706,-73.94091,0,60,2,3,2,1
0,35,40.62191,-73.93428,1,130,2,35,2,357
2,103,40.764,-73.88718,0,150,2,0,1,83
0,12,40.71244,-73.94384,1,114,6,2,1,0
0,12,40.71075,-73.9564,1,225,2,124,3,106
0,3,40.68657,-73.96003,1,250,3,3,1,0
0,0,40.64099,-73.98029,1,99,2,32,4,153
1,1,40.75288,-73.97703,1,209,2,25,1,0
0,21,40.70544,-73.91828,0,59,1,90,1,42
1,7,40.76671,-73.98849,1,300,15,8,1,30
1,7,40.76495,-73.9853,0,160,3,6,1,0
2,103,40.75596,-73.89702,0,45,4,17,1,314
0,12,40.71992,-73.96029,1,250,2,3,2,184
2,103,40.76381,-73.87748,0,60,1,0,1,359
1,5,40.7487,-73.97479,2,120,1,47,2,365
2,39,40.7448,-73.92364,0,47,2,2,2,0
1,2,40.81888,-73.94345,0,53,2,47,1,0
2,81,40.73612,-73.87822,0,55,3,10,3,0
1,7,40.76536,-73.98878,1,225,3,104,1,34
2,39,40.74722,-73.9186,0,78,2,20,4,365
3,104,40.58091,-74.15485,0,52,1,74,3,78
2,116,40.70874,-73.82617,0,60,2,137,1,32
1,9,40.71418,-73.99208,1,161,3,92,3,63
0,12,40.71253,-73.96123,0,150,2,0,1,36
0,6,40.68989,-73.93747,0,60,1,21,2,82
1,8,40.79499,-73.97669,0,75,5,2,1,0
0,54,40.64051,-73.93224,0,38,7,37,4,29
2,25,40.76462,-73.9319,0,35,1,16,1,95
1,2,40.81953,-73.95665,1,115,5,0,1,0
0,6,40.6835,-73.957,1,130,2,51,1,10
0,10,40.66163,-73.98265,1,159,2,5,2,0
1,19,40.72413,-73.98216,0,83,2,13,1,0
0,16,40.67963,-73.97849,1,225,3,12,1,47
0,16,40.67781,-73.98083,0,70,2,7,1,0
0,16,40.67518,-73.98119,0,70,1,4,1,0
1,2,40.81301,-73.94502,1,125,4,9,1,245
1,7,40.76136,-73.99361,1,125,30,6,91,314
0,12,40.71139,-73.96353,0,75,1,0,1,0
2,25,40.76096,-73.93836,0,55,4,0,1,0
1,23,40.71881,-73.98378,1,198,2,5,1,0
0,12,40.71459,-73.94485,1,200,1,17,2,87
0,21,40.69533,-73.9132,1,102,2,10,1,0
0,29,40.67556,-73.96427,0,80,1,1,1,0
1,2,40.8292,-73.94742,0,350,7,6,1,0
1,23,40.71822,-73.99263,1,140,6,0,1,0
0,12,40.71967,-73.96001,1,155,2,6,1,4
0,6,40.69064,-73.93559,1,310,1,77,1,347
1,23,40.71944,-73.99396,1,525,2,47,1,34
1,2,40.80672,-73.94648,1,200,4,2,1,0
0,10,40.66675,-73.988,1,95,2,4,1,0
0,6,40.67969,-73.93974,0,35,3,0,1,0
0,12,40.71229,-73.95782,0,150,1,0,1,0
0,20,40.72965,-73.95707,0,98,2,7,1,0
1,7,40.76078,-73.99683,0,79,5,1,2,0
4,69,40.86144,-73.86427,1,79,2,95,1,225
1,68,40.73166,-73.98299,0,87,3,6,1,0
1,5,40.74943,-73.97945,1,210,2,14,1,13
1,4,40.80998,-73.93899,1,150,5,31,1,24
1,7,40.76104,-73.99255,1,260,2,21,2,222
1,4,40.80002,-73.94137,1,121,3,10,1,0
1,7,40.7605,-73.99189,1,129,30,1,12,310
0,12,40.71317,-73.94518,1,90,2,5,1,157
0,6,40.68859,-73.92238,0,100,2,8,1,0
0,3,40.68939,-73.96474,1,250,5,6,2,354
0,214,40.60903,-73.91846,1,250,1,5,1,360
0,3,40.68451,-73.96052,1,225,4,29,1,43
0,15,40.66689,-73.92806,0,45,21,1,1,44
0,3,40.69072,-73.96539,1,165,14,4,2,179
2,85,40.6959,-73.75159,1,85,2,59,1,36
3,41,40.64579,-74.08027,0,29,4,61,6,178
0,12,40.71732,-73.94027,0,85,3,15,3,19
0,90,40.63498,-74.01966,0,75,1,39,1,0
1,8,40.78747,-73.96928,1,330,3,0,1,0
0,79,40.65027,-74.01101,0,79,1,35,2,59
1,2,40.80508,-73.94942,0,125,2,70,2,0
1,30,40.83571,-73.94756,0,78,2,4,1,0
2,37,40.75484,-73.82323,0,70,1,0,2,0
2,152,40.66257,-73.76514,1,113,2,55,1,297
0,6,40.69031,-73.93903,1,370,5,23,2,171
0,33,40.68227,-73.99948,1,150,30,5,1,79
2,49,40.77156,-73.90521,0,60,1,48,8,128
1,2,40.8233,-73.94461,0,65,1,26,1,0
1,30,40.84434,-73.94229,1,103,4,18,1,0
0,15,40.67394,-73.94991,0,60,5,0,1,0
1,28,40.77751,-73.95575,0,65,4,10,1,0
0,12,40.71469,-73.93971,0,80,3,2,1,0
2,56,40.76759,-73.92463,0,50,1,142,1,115
2,37,40.74893,-73.82046,0,60,1,39,6,359
1,5,40.75091,-73.97597,1,0,3,0,1,0
0,0,40.64674,-73.97947,0,137,3,5,3,0
0,79,40.66232,-73.9939,1,150,3,5,1,83
1,30,40.84594,-73.94039,0,65,2,0,1,0
1,23,40.71818,-73.99015,0,120,1,72,2,50
1,19,40.72232,-73.98055,1,225,14,1,1,0
0,21,40.69827,-73.92493,0,50,3,2,1,0
1,5,40.74578,-73.97595,1,435,5,7,1,22
1,14,40.74063,-73.99998,0,100,2,4,1,0
0,79,40.65157,-74.01089,1,150,5,47,1,76
3,41,40.64123,-74.08169,0,85,2,0,2,356
0,197,40.60303,-73.99596,0,69,2,45,1,324
1,43,40.70903,-74.01401,1,235,30,0,33,351
2,49,40.77864,-73.91445,0,47,1,90,2,100
1,7,40.76888,-73.98639,0,134,2,1,3,316
0,20,40.71951,-73.95397,1,200,7,6,1,0
1,51,40.76846,-73.94461,1,150,4,1,1,0
2,81,40.73742,-73.87027,1,99,4,5,2,5
0,54,40.63568,-73.94746,0,70,4,0,1,88
1,28,40.76798,-73.95274,1,148,1,68,1,98
0,21,40.69814,-73.93033,0,30,14,2,2,180
2,159,40.5975,-73.7397,1,450,7,0,1,0
1,45,40.814,-73.96228,1,150,2,3,1,0
1,51,40.76322,-73.94899,0,50,28,0,1,0
2,85,40.70791,-73.75625,0,45,1,30,1,0
2,37,40.76376,-73.83094,0,55,1,40,4,342
0,6,40.69342,-73.95881,0,105,30,8,3,89
1,19,40.72793,-73.98876,0,85,1,44,1,19
0,13,40.69176,-73.97413,1,131,3,9,1,5
0,16,40.66803,-73.97869,1,169,4,6,1,16
0,54,40.64521,-73.94751,0,58,2,9,4,49
4,182,40.85362,-73.8896,1,140,2,71,1,291
0,13,40.69563,-73.97051,1,200,3,53,1,75
0,6,40.69081,-73.92679,0,120,2,30,1,13
0,35,40.62072,-73.93265,0,75,1,1,2,342
0,12,40.71168,-73.96338,1,99,3,2,1,0
0,21,40.70163,-73.92366,1,120,4,3,1,0
0,22,40.64104,-73.96337,0,45,2,45,4,17
2,37,40.76407,-73.83052,0,89,1,4,2,179
1,5,40.74428,-73.97364,1,186,3,16,1,0
2,56,40.75633,-73.92777,0,70,3,5,1,0
2,152,40.66648,-73.76286,1,90,1,146,2,281
0,21,40.69686,-73.91431,0,35,1,0,1,0
0,3,40.69027,-73.96796,1,134,2,17,1,0
2,39,40.74205,-73.92394,1,99,30,7,1,38
0,100,40.64399,-73.89315,1,85,7,11,1,1
0,21,40.68833,-73.90691,0,80,3,60,4,336
0,21,40.68868,-73.90598,0,45,3,79,4,312
0,21,40.6871,-73.90546,0,110,3,26,4,347
0,12,40.71416,-73.95357,1,139,2,7,1,37
0,54,40.65454,-73.91569,1,120,1,187,1,318
1,28,40.77406,-73.94788,1,110,2,8,1,0
1,71,40.75974,-73.98623,0,110,1,41,1,3
1,2,40.82876,-73.94538,0,38,8,20,1,26
0,0,40.64773,-73.97499,0,100,1,28,1,21
0,13,40.6931,-73.9723,1,250,3,6,1,0
1,64,40.72234,-73.99625,0,110,7,0,1,0
1,19,40.7301,-73.98841,1,199,2,30,1,34
0,21,40.6838,-73.91015,0,40,1,8,1,0
1,26,40.74395,-73.98049,1,195,3,9,1,47
0,15,40.66423,-73.94047,0,25,7,0,1,0
0,21,40.68157,-73.90547,0,52,2,84,1,310
0,21,40.68949,-73.91763,0,75,3,3,8,352
0,6,40.69233,-73.94688,1,99,90,2,2,170
0,15,40.67145,-73.93007,0,55,5,6,1,0
0,12,40.711,-73.9387,0,54,6,1,2,0
0,6,40.68909,-73.95282,0,90,2,29,2,167
0,6,40.68475,-73.93589,0,50,3,1,1,0
0,54,40.64434,-73.94635,0,53,2,2,4,54
0,54,40.64516,-73.94751,0,59,2,10,4,41
0,12,40.70982,-73.95602,0,99,1,15,3,12
1,5,40.74818,-73.98025,1,195,3,4,1,0
0,70,40.6661,-73.87469,1,160,3,4,2,36
1,4,40.80012,-73.94549,1,250,4,7,1,0
2,81,40.72859,-73.87276,1,150,2,10,1,89
2,124,40.69002,-73.83688,0,85,3,0,1,88
0,29,40.67525,-73.96408,0,45,2,1,1,0
0,15,40.67171,-73.93273,1,149,5,35,2,12
0,21,40.70784,-73.92054,0,60,1,9,1,81
2,37,40.72662,-73.80086,1,99,2,95,1,305
0,117,40.62518,-73.96316,0,65,2,2,2,0
1,5,40.7488,-73.97844,1,225,30,1,49,311
0,12,40.71772,-73.95059,0,79,999,24,6,249
2,37,40.73565,-73.81591,0,36,1,0,1,89
0,12,40.71835,-73.94999,0,79,30,15,6,333
0,12,40.71732,-73.95048,0,54,30,22,6,276
0,117,40.6229,-73.96169,1,79,1,0,1,0
0,20,40.72588,-73.94531,1,145,3,23,1,13
0,16,40.67858,-73.9812,1,300,30,51,1,75
1,2,40.81248,-73.9526,0,58,1,9,1,248
1,19,40.7212,-73.98045,0,70,3,2,1,0
0,6,40.69512,-73.94946,0,50,4,5,1,0
2,37,40.7469,-73.8179,0,55,1,77,6,365
0,6,40.68884,-73.92958,1,170,3,99,2,288
0,6,40.69049,-73.93014,1,124,2,91,2,272
1,2,40.82881,-73.94566,0,40,3,6,2,0
1,64,40.72408,-73.99381,0,111,1,51,3,56
2,49,40.77618,-73.91741,0,75,2,38,2,0
1,64,40.72169,-73.9965,1,325,2,8,1,86
1,1,40.76357,-73.98308,0,107,3,133,1,9
4,80,40.82453,-73.92563,0,60,1,16,1,0
0,21,40.70073,-73.92913,0,60,3,4,1,0
0,21,40.69808,-73.93022,0,60,2,76,1,234
4,98,40.81553,-73.92453,1,120,2,0,1,0
1,19,40.72236,-73.97756,1,200,5,0,1,0
1,8,40.77867,-73.97914,0,135,7,8,1,363
2,61,40.72517,-73.76105,2,41,1,11,2,125
0,13,40.68805,-73.97563,1,160,2,1,1,0
0,6,40.69321,-73.94207,0,80,3,5,1,0
0,6,40.68808,-73.9413,0,100,2,6,1,39
2,112,40.76124,-73.76178,0,59,1,62,1,54
4,133,40.84038,-73.85662,1,65,3,12,1,0
0,20,40.7366,-73.95656,1,225,4,0,1,159
1,27,40.72709,-74.00447,0,175,3,20,2,239
1,18,40.86039,-73.92663,1,100,3,44,1,168
0,32,40.69209,-73.99421,0,119,2,1,1,0
0,90,40.62938,-74.02976,0,30,3,0,1,27
1,52,40.7315,-73.99393,1,400,30,0,1,90
2,44,40.70863,-73.90249,0,32,1,62,1,0
1,11,40.73076,-74.00162,1,245,5,13,1,50
1,23,40.72066,-73.99229,1,700,3,14,1,258
1,19,40.72561,-73.97953,0,90,2,41,3,0
1,30,40.85014,-73.93743,0,30,1,67,2,72
1,43,40.70445,-74.01521,1,135,6,10,1,160
1,23,40.71832,-73.99287,1,200,1,15,1,29
0,6,40.69282,-73.96034,1,120,4,6,1,0
0,13,40.68634,-73.97388,0,119,1,14,2,78
1,68,40.73247,-73.98297,1,196,2,47,1,6
0,20,40.71913,-73.95041,0,80,30,3,6,324
2,37,40.74922,-73.81868,0,55,1,41,6,340
2,63,40.73307,-73.85047,1,88,2,9,2,54
1,8,40.77312,-73.98819,0,78,1,11,2,0
1,30,40.84444,-73.93554,0,50,5,5,1,0
1,7,40.75994,-73.99073,1,215,2,28,1,6
0,70,40.65894,-73.8921,1,300,2,24,1,294
1,14,40.75058,-73.99582,1,160,60,0,1,0
0,34,40.6801,-73.9866,1,250,1,18,2,0
2,126,40.72543,-73.89666,1,125,7,0,1,0
0,6,40.68171,-73.94471,1,180,2,13,3,303
1,27,40.72294,-73.99869,1,650,2,3,1,0
4,127,40.88192,-73.86186,0,60,1,70,1,283
1,27,40.72391,-73.9975,1,695,3,0,1,1
1,8,40.77536,-73.98952,1,280,30,9,25,341
2,201,40.71455,-73.7613,1,100,1,3,1,0
0,15,40.67292,-73.94137,1,75,1,2,1,0
0,6,40.69012,-73.9257,1,135,2,89,2,139
0,21,40.69835,-73.91644,0,50,2,57,3,18
1,1,40.75029,-73.97142,1,175,30,2,10,161
1,27,40.7215,-73.99894,0,80,21,0,1,0
2,210,40.75777,-73.72949,0,50,1,6,5,94
2,95,40.68464,-73.84245,1,130,4,4,2,145
0,15,40.67071,-73.95381,0,70,4,8,1,6
2,202,40.75573,-73.72931,0,45,1,17,5,325
1,8,40.78628,-73.97482,0,250,2,3,1,94
1,7,40.76181,-73.9905,0,155,1,62,4,307
0,24,40.65894,-73.95262,1,100,1,85,1,125
0,12,40.70911,-73.95288,0,76,2,79,1,349
0,15,40.67245,-73.94608,1,240,5,57,1,179
0,79,40.65331,-74.00814,0,80,4,0,1,0
0,3,40.68428,-73.96526,0,35,1,1,1,0
0,20,40.72386,-73.94085,0,50,4,1,1,0
0,6,40.69161,-73.94417,0,90,3,1,1,0
0,20,40.73465,-73.95314,0,65,2,32,1,70
1,19,40.72484,-73.9746,0,100,2,0,1,99
1,7,40.76735,-73.98842,0,92,3,56,1,14
1,11,40.73427,-74.00798,0,425,1,0,1,125
0,6,40.68873,-73.93881,0,58,1,118,1,21
1,30,40.84859,-73.93855,1,85,30,4,1,0
1,64,40.72091,-73.99531,1,250,2,34,1,0
0,33,40.68343,-73.99821,1,116,7,1,1,0
0,21,40.69648,-73.92742,1,120,2,5,1,0
1,28,40.7844,-73.9485,0,70,3,2,1,0
0,147,40.66154,-73.91387,0,100,1,3,1,2
2,25,40.76191,-73.93092,0,76,2,43,1,8
1,43,40.70949,-74.00973,1,150,1,103,1,7
0,15,40.67467,-73.9469,1,100,5,2,1,0
0,21,40.69878,-73.92194,0,75,4,2,1,0
1,14,40.74594,-73.99829,1,125,3,0,2,0
0,17,40.64816,-73.97279,1,120,15,3,1,0
4,141,40.87759,-73.88459,0,42,2,6,1,62
0,12,40.71209,-73.9571,1,349,1,2,3,105
1,43,40.70424,-74.01564,2,299,1,0,1,83
4,182,40.85444,-73.88462,0,30,3,5,2,361
0,147,40.66819,-73.92394,0,70,2,5,2,46
1,5,40.74685,-73.97892,1,1177,3,42,3,284
1,7,40.76892,-73.99016,0,110,3,2,1,0
0,12,40.71101,-73.96217,0,65,6,1,1,0
0,70,40.65604,-73.88426,0,30,1,0,1,174
0,21,40.70393,-73.91427,1,120,2,1,1,0
2,46,40.68501,-73.79162,0,33,1,7,3,139
2,44,40.69787,-73.90008,0,38,2,4,1,175
2,152,40.66013,-73.77166,1,200,3,23,2,357
1,14,40.74881,-73.99375,1,790,2,42,1,36
1,1,40.75614,-73.96706,1,225,5,30,1,0
2,49,40.77429,-73.92123,0,90,2,8,1,87
2,49,40.77839,-73.90866,0,100,2,1,1,0
1,27,40.7228,-73.99799,0,99,2,35,2,129
2,25,40.75599,-73.93415,0,55,1,76,9,229
2,25,40.75571,-73.9338,0,55,1,54,9,265
2,25,40.7558,-73.93399,0,58,1,62,9,279
0,6,40.69155,-73.94736,1,97,15,8,1,0
0,6,40.68884,-73.93355,1,165,3,10,1,158
1,8,40.77478,-73.97986,1,125,30,5,1,0
0,84,40.67966,-73.89028,1,106,1,2,3,0
2,37,40.74729,-73.81865,0,60,1,92,6,362
0,75,40.62053,-74.03942,1,99,2,28,1,69
1,7,40.76192,-73.9909,1,180,3,3,1,0
1,2,40.80844,-73.9502,1,129,28,7,1,40
1,7,40.76007,-73.99078,1,160,7,3,1,0
1,7,40.76583,-73.98669,0,86,1,158,5,170
0,21,40.7049,-73.92448,0,155,1,4,2,0
0,6,40.68779,-73.95347,1,185,2,50,1,14
1,7,40.76195,-73.99077,0,210,1,4,1,0
1,2,40.80436,-73.95649,0,80,45,1,1,0
1,7,40.76269,-73.99364,1,130,30,4,20,272
1,4,40.79979,-73.94104,1,113,1,1,1,0
0,16,40.67711,-73.98074,1,160,3,2,1,0
0,12,40.7173,-73.96199,1,350,7,3,1,0
1,5,40.75008,-73.97655,1,222,30,2,50,364
1,2,40.80752,-73.94994,0,65,6,9,2,333
1,4,40.79483,-73.93478,0,90,3,2,1,0
1,2,40.80531,-73.94187,0,65,3,3,1,0
1,30,40.85117,-73.94344,0,55,3,66,1,251
0,79,40.6606,-73.99455,1,94,2,24,1,12
1,26,40.74061,-73.97991,1,185,30,4,91,201
2,162,40.74533,-73.86076,0,49,2,127,1,64
1,23,40.71389,-73.98889,0,80,1,9,1,0
0,100,40.64008,-73.89302,1,139,2,64,1,358
1,4,40.80225,-73.94491,0,70,1,0,1,0
0,15,40.6696,-73.94253,1,400,11,1,1,0
2,153,40.65979,-73.8315,0,45,1,1,2,0
1,30,40.83784,-73.94081,0,75,3,2,1,0
1,9,40.71587,-73.9989,0,100,2,1,1,0
1,52,40.72801,-74.00105,1,150,80,18,1,182
0,6,40.67865,-73.9126,1,100,2,115,1,225
1,23,40.71808,-73.99147,1,139,2,2,1,0
4,181,40.86506,-73.84295,1,40,2,37,1,35
1,28,40.76139,-73.96222,1,80,30,4,8,272
2,37,40.76604,-73.79442,0,100,1,34,2,189
0,12,40.71111,-73.94792,0,100,2,2,1,0
0,15,40.67701,-73.96249,1,150,2,53,1,160
1,7,40.76842,-73.99109,1,273,1,46,1,166
1,27,40.72653,-74.00054,1,225,3,79,1,151
0,79,40.64651,-74.01749,1,100,3,0,1,0
0,113,40.69772,-73.98365,1,135,2,18,1,0
1,52,40.72838,-73.99897,1,400,4,1,1,0
0,38,40.68701,-73.98842,1,125,2,91,2,62
1,7,40.75906,-73.98898,0,150,2,0,1,0
1,5,40.74848,-73.97564,0,222,30,0,50,364
1,5,40.74896,-73.9762,1,175,30,1,50,364
1,2,40.81631,-73.93933,1,70,3,39,1,4
1,5,40.74877,-73.97565,1,175,30,1,50,364
1,5,40.74829,-73.97554,1,130,30,3,50,364
1,11,40.73223,-74.00489,1,150,4,1,1,6
2,103,40.77063,-73.87543,0,45,1,222,1,164
2,44,40.69385,-73.90296,0,50,1,50,2,341
0,12,40.71566,-73.94486,0,100,3,1,1,0
1,9,40.71363,-73.9909,0,90,1,58,2,10
0,15,40.67359,-73.95812,0,45,3,9,2,0
0,17,40.65853,-73.98301,1,175,2,54,1,135
1,8,40.78489,-73.97345,0,99,20,7,2,125
0,21,40.68949,-73.90987,0,60,1,66,3,120
0,12,40.71328,-73.9633,1,158,30,8,1,283
0,12,40.71727,-73.95597,0,60,4,36,4,0
0,12,40.71171,-73.95158,0,45,7,0,1,0
1,8,40.77895,-73.98332,0,145,1,43,1,197
2,37,40.75951,-73.82189,1,110,30,5,15,297
4,98,40.80762,-73.92454,1,115,2,100,1,130
0,6,40.68563,-73.93863,0,50,2,23,5,0
2,37,40.75898,-73.81448,0,45,3,67,10,349
2,56,40.7726,-73.92298,1,180,4,41,1,120
0,12,40.70822,-73.95921,1,350,30,5,1,166
0,12,40.71195,-73.95872,1,125,3,40,1,0
1,8,40.78607,-73.97717,1,180,5,27,1,0
2,152,40.6651,-73.76614,0,70,1,19,4,84
1,2,40.8258,-73.94405,1,126,3,15,1,2
1,19,40.72615,-73.99072,1,190,4,14,1,0
0,6,40.68191,-73.92064,0,50,3,86,4,346
0,6,40.68242,-73.95754,0,50,3,18,2,0
1,9,40.71396,-73.99151,0,95,1,55,2,10
0,6,40.68988,-73.95396,0,100,1,0,1,0
0,21,40.69883,-73.91583,1,115,2,1,3,0
2,124,40.69474,-73.82284,1,85,2,33,1,179
4,59,40.86924,-73.90651,0,40,30,4,2,148
1,14,40.74083,-74.00349,1,195,5,0,1,0
0,90,40.62398,-74.02786,0,79,1,0,2,179
0,90,40.62569,-74.02654,0,89,1,3,2,269
1,23,40.7111,-73.98865,2,32,14,4,28,341
4,133,40.83408,-73.87419,0,28,3,27,2,214
0,6,40.68444,-73.95156,0,55,3,1,1,0
2,153,40.65059,-73.82896,1,100,1,42,1,220
0,13,40.69211,-73.98102,0,125,3,60,1,0
0,15,40.66505,-73.95998,1,150,2,1,1,0
1,8,40.77538,-73.98814,1,300,30,7,25,313
0,20,40.73222,-73.95395,1,150,3,0,1,0
0,12,40.71054,-73.94691,0,115,2,0,1,0
1,4,40.79803,-73.93648,0,100,1,35,2,318
0,6,40.68454,-73.94829,0,45,4,0,1,0
2,49,40.76982,-73.90254,1,150,2,18,2,364
1,8,40.78631,-73.97752,1,199,2,27,1,335
0,3,40.68729,-73.96785,0,50,14,0,1,0
1,28,40.7766,-73.94862,1,275,30,17,1,196
0,21,40.68765,-73.90821,0,75,1,11,1,0
0,96,40.68787,-74.00037,1,150,15,5,1,105
0,54,40.66197,-73.92587,1,180,3,14,1,175
2,37,40.7557,-73.81237,0,43,2,43,10,365
0,12,40.71655,-73.94162,0,85,1,28,2,0
1,26,40.74274,-73.97918,0,115,1,160,1,15
0,15,40.67834,-73.94899,1,105,3,8,1,188
0,20,40.72109,-73.94679,0,70,3,1,1,0
1,8,40.77576,-73.98883,1,290,30,4,25,281
2,37,40.76407,-73.82518,1,148,1,24,1,77
1,19,40.73091,-73.98223,0,110,2,29,2,0
1,8,40.78729,-73.97033,0,110,30,0,1,0
2,56,40.75811,-73.90954,0,43,4,19,2,1
1,2,40.79969,-73.95449,1,170,3,44,1,0
0,24,40.65516,-73.96121,0,65,28,5,3,297
1,4,40.79477,-73.93282,0,90,2,3,1,0
1,28,40.77057,-73.95759,1,159,30,1,87,344
2,44,40.7087,-73.90897,1,175,4,2,1,0
0,21,40.69848,-73.93749,0,60,1,72,1,16
0,0,40.64382,-73.97774,0,35,3,1,1,0
